x,y,z,old_flag,new_flag
156.31,1.23,0.0,0,0
155.58,2.25,0.0,0,0
154.98,3.35,0.0,0,0
154.52,4.52,0.0,0,0
154.22,5.74,0.0,0,0
154.08,6.99,0.0,0,0
154.07,8.09,0.0,0,0
154.07,9.09,0.0,0,0
154.07,11.02,0.0,0,0
154.07,11.02,0.0,0,0
154.07,12.02,0.0,0,0
154.06,13.02,0.0,0,0
154.06,14.02,0.0,0,0
154.06,15.02,0.0,0,0
154.06,16.02,0.0,0,0
154.06,17.02,0.0,0,0
154.06,18.02,0.0,0,0
154.06,19.02,0.0,0,0
154.06,20.02,0.0,0,0
154.05,21.02,0.0,0,0
154.05,22.02,0.0,0,0
154.05,23.02,0.0,0,0
154.05,24.02,0.0,0,0
154.05,25.02,0.0,0,0
154.05,26.02,0.0,0,0
154.05,27.02,0.0,0,0
154.05,28.02,0.0,0,0
154.04,29.02,0.0,0,0
154.04,30.02,0.0,0,0
154.04,31.02,0.0,0,0
154.04,32.02,0.0,0,0
154.04,33.02,0.0,0,0
154.04,34.02,0.0,0,0
154.04,35.02,0.0,0,0
154.04,36.02,0.0,0,0
154.03,37.02,0.0,0,0
154.03,38.02,0.0,0,0
154.03,39.02,0.0,0,0
154.03,40.02,0.0,0,0
154.03,41.02,0.0,0,0
154.03,42.02,0.0,0,0
154.03,43.02,0.0,0,0
154.03,44.02,0.0,0,0
154.03,45.02,0.0,0,0
154.02,46.2,0.0,0,0
154.02,46.2,0.0,0,0
154.02,47.2,0.0,0,0
154.02,48.2,0.0,0,0
154.02,49.2,0.0,0,0
153.98,49.97,0.0,0,0
153.85,50.72,0.0,0,0
153.63,51.44,0.0,0,0
153.32,52.13,0.0,0,0
152.94,52.78,0.0,0,0
152.47,53.38,0.0,0,0
151.94,53.92,0.0,0,0
151.34,54.38,0.0,0,0
150.7,54.78,0.0,0,0
150.01,55.09,0.0,0,0
149.29,55.31,0.0,0,0
148.54,55.45,0.0,0,0
147.78,55.49,0.0,0,0
146.78,55.49,0.0,0,0
144.99,55.49,0.0,0,0
144.99,55.49,0.0,0,0
143.99,55.49,0.0,0,0
142.99,55.49,0.0,0,0
141.99,55.49,0.0,0,0
140.99,55.49,0.0,0,0
139.99,55.49,0.0,0,0
138.99,55.49,0.0,0,0
137.99,55.49,0.0,0,0
136.99,55.49,0.0,0,0
135.99,55.49,0.0,0,0
134.99,55.49,0.0,0,0
133.99,55.49,0.0,0,0
132.99,55.49,0.0,0,0
131.99,55.49,0.0,0,0
130.99,55.5,0.0,0,0
129.99,55.5,0.0,0,0
128.99,55.5,0.0,0,0
127.99,55.5,0.0,0,0
126.99,55.5,0.0,0,0
125.99,55.5,0.0,0,0
124.99,55.5,0.0,0,0
123.99,55.5,0.0,0,0
121.99,55.5,0.0,0,0
120.99,55.5,0.0,0,0
119.99,55.5,0.0,0,0
118.99,55.5,0.0,0,0
117.99,55.5,0.0,0,0
116.99,55.5,0.0,0,0
115.99,55.5,0.0,0,0
114.99,55.5,0.0,0,0
113.99,55.5,0.0,0,0
112.99,55.5,0.0,0,0
111.99,55.5,0.0,0,0
110.99,55.5,0.0,0,0
109.99,55.5,0.0,0,0
108.99,55.5,0.0,0,0
107.99,55.5,0.0,0,0
106.99,55.5,0.0,0,0
105.99,55.5,0.0,0,0
104.99,55.5,0.0,0,0
103.99,55.5,0.0,0,0
102.99,55.5,0.0,0,0
101.39,55.5,0.0,0,0
101.39,55.5,0.0,0,0
100.39,55.5,0.0,0,0
99.39,55.5,0.0,0,0
98.28,55.52,0.0,0,0
97.06,55.65,0.0,0,0
95.87,55.93,0.0,0,0
94.71,56.34,0.0,0,0
93.61,56.87,0.0,0,0
92.57,57.53,0.0,0,0
91.62,58.3,0.0,0,0
90.75,59.2,0.0,0,0
89.99,60.21,0.0,0,0
89.38,61.3,0.0,0,0
88.9,62.45,0.0,0,0
88.57,63.66,0.0,0,0
88.41,64.91,0.0,0,0
88.38,66.05,0.0,0,0
88.38,67.05,0.0,0,0
88.38,68.15,0.0,0,0
88.38,68.15,0.0,0,0
88.38,69.15,0.0,0,0
88.504876,70.653642,0.0,1,0
88.531586,71.722949,0.0,0,0
88.563049,72.795477,0.0,0,0
88.59998,73.869956,0.0,0,0
88.643219,74.94476,0.0,0,0
88.693766,76.01786,0.0,0,0
88.752834,77.086747,0.0,0,0
88.821913,78.148311,0.0,0,0
88.902839,79.19862,0.0,0,0
88.997833,80.232559,0.0,0,0
89.109412,81.243206,0.0,0,0
89.239909,82.220853,0.0,0,0
89.389966,83.151755,0.0,0,0
89.554785,84.017498,0.0,0,0
89.717014,84.798441,0.0,0,0
89.878264,86.117209,0.0,0,0
89.824277,86.752354,0.0,0,0
89.692035,87.456243,0.0,0,0
89.527952,88.252069,0.0,0,0
89.365315,89.129566,0.0,0,0
89.218743,90.068792,0.0,0,0
89.091731,91.05214,0.0,0,0
88.983196,92.066685,0.0,0,0
88.890734,93.103303,0.0,0,0
88.81188,94.15545,0.0,0,0
88.744495,95.218251,0.0,0,0
88.686817,96.287931,0.0,0,0
88.637419,97.361485,0.0,0,0
88.604636,98.43633,0.0,0,0
88.568584,99.510828,0.0,0,0
88.537864,100.583211,0.0,0,0
88.39,102.15,0.0,0,0
88.39,103.15,0.0,0,0
88.39,104.15,0.0,0,0
88.39,105.15,0.0,0,0
88.39,106.15,0.0,0,0
88.39,107.15,0.0,0,0
88.39,108.15,0.0,0,0
88.39,109.15,0.0,0,0
88.39,110.15,0.0,0,0
88.39,111.15,0.0,0,0
88.39,112.15,0.0,0,0
88.39,113.15,0.0,0,0
88.39,114.15,0.0,0,0
88.39,115.15,0.0,0,0
88.39,116.15,0.0,0,0
88.39,117.15,0.0,0,0
88.39,118.15,0.0,0,0
88.39,119.84,0.0,0,0
88.39,119.84,0.0,0,0
88.39,120.84,0.0,0,0
88.39,121.84,0.0,0,0
88.39,122.84,0.0,0,0
88.39,123.84,0.0,0,0
88.39,124.84,0.0,0,0
88.39,125.84,0.0,0,0
88.39,126.84,0.0,0,0
88.39,127.84,0.0,0,0
88.39,128.84,0.0,0,0
88.39,129.84,0.0,0,0
88.39,130.84,0.0,0,0
88.39,131.84,0.0,0,0
88.39,132.84,0.0,0,0
88.39,133.84,0.0,0,0
88.39,134.84,0.0,0,0
88.39,135.84,0.0,0,0
88.39,136.84,0.0,0,0
88.39,137.84,0.0,0,0
88.39,138.84,0.0,0,0
88.39,139.84,0.0,0,0
88.39,141.84,0.0,0,0
88.39,141.84,0.0,0,0
88.39,142.84,0.0,0,0
88.39,143.84,0.0,0,0
88.39,144.84,0.0,0,0
88.39,145.84,0.0,0,0
88.39,146.84,0.0,0,0
88.39,147.84,0.0,0,0
88.39,148.84,0.0,0,0
88.39,149.84,0.0,0,0
88.39,150.84,0.0,0,0
88.39,151.84,0.0,0,0
88.39,152.84,0.0,0,0
88.39,153.84,0.0,0,0
88.39,154.84,0.0,0,0
88.39,155.84,0.0,0,0
88.39,156.84,0.0,0,0
88.39,157.84,0.0,0,0
88.39,158.84,0.0,0,0
88.39,159.84,0.0,0,0
88.39,160.84,0.0,0,0
88.39,161.84,0.0,0,0
88.39,162.84,0.0,0,0
88.39,163.84,0.0,0,0
88.4,164.84,0.0,0,0
88.4,165.84,0.0,0,0
88.4,166.84,0.0,0,0
88.4,167.84,0.0,0,0
88.4,168.84,0.0,0,0
88.4,169.84,0.0,0,0
88.4,170.84,0.0,0,0
88.4,171.84,0.0,0,0
88.4,172.84,0.0,0,0
88.4,173.84,0.0,0,0
88.4,174.84,0.0,0,0
88.4,175.84,0.0,0,0
88.4,176.84,0.0,0,0
88.4,177.84,0.0,0,0
88.4,178.84,0.0,0,0
88.4,179.84,0.0,0,0
88.4,180.84,0.0,0,0
88.4,181.84,0.0,0,0
88.4,182.84,0.0,0,0
88.4,183.84,0.0,0,0
88.4,184.84,0.0,0,0
88.4,186.33,0.0,0,0
88.4,186.33,0.0,0,0
88.4,187.33,0.0,0,0
88.4,188.33,0.0,0,0
88.4,189.39,0.0,0,0
88.51,190.63,0.0,0,0
88.78,191.85,0.0,0,0
89.19,193.02,0.0,0,0
89.75,194.14,0.0,0,0
90.44,195.18,0.0,0,0
91.25,196.13,0.0,0,0
92.17,196.97,0.0,0,0
93.2,197.68,0.0,0,0
94.3,198.27,0.0,0,0
95.48,198.71,0.0,0,0
96.69,199.0,0.0,0,0
97.94,199.13,0.0,0,0
99.03,199.14,0.0,0,0
100.03,199.14,0.0,0,0
101.42,199.14,0.0,0,0
101.42,199.14,0.0,0,0
102.42,199.14,0.0,0,0
103.42,199.14,0.0,0,0
104.42,199.14,0.0,0,0
105.42,199.14,0.0,0,0
106.42,199.14,0.0,0,0
107.42,199.14,0.0,0,0
108.42,199.14,0.0,0,0
109.42,199.14,0.0,0,0
110.42,199.14,0.0,0,0
111.42,199.14,0.0,0,0
112.42,199.14,0.0,0,0
113.42,199.14,0.0,0,0
114.42,199.14,0.0,0,0
115.42,199.14,0.0,0,0
116.42,199.14,0.0,0,0
117.42,199.14,0.0,0,0
118.42,199.14,0.0,0,0
119.42,199.14,0.0,0,0
120.42,199.14,0.0,0,0
121.42,199.14,0.0,0,0
122.42,199.14,0.0,0,0
123.42,199.14,0.0,0,0
124.42,199.14,0.0,0,0
125.42,199.14,0.0,0,0
126.42,199.14,0.0,0,0
127.42,199.14,0.0,0,0
128.42,199.14,0.0,0,0
129.42,199.14,0.0,0,0
130.42,199.14,0.0,0,0
131.42,199.14,0.0,0,0
132.42,199.14,0.0,0,0
133.42,199.14,0.0,0,0
134.42,199.14,0.0,0,0
135.42,199.14,0.0,0,0
136.42,199.14,0.0,0,0
137.42,199.14,0.0,0,0
138.42,199.14,0.0,0,0
139.42,199.14,0.0,0,0
140.42,199.14,0.0,0,0
141.42,199.14,0.0,0,0
142.42,199.14,0.0,0,0
143.42,199.14,0.0,0,0
144.42,199.14,0.0,0,0
145.42,199.14,0.0,0,0
146.42,199.14,0.0,0,0
147.42,199.14,0.0,0,0
148.42,199.14,0.0,0,0
149.42,199.14,0.0,0,0
150.42,199.14,0.0,0,0
151.42,199.14,0.0,0,0
152.42,199.15,0.0,0,0
153.42,199.15,0.0,0,0
154.42,199.15,0.0,0,0
155.42,199.15,0.0,0,0
156.42,199.15,0.0,0,0
157.42,199.15,0.0,0,0
158.42,199.15,0.0,0,0
159.42,199.15,0.0,0,0
160.42,199.15,0.0,0,0
161.42,199.15,0.0,0,0
162.42,199.15,0.0,0,0
163.42,199.15,0.0,0,0
164.42,199.15,0.0,0,0
165.42,199.15,0.0,0,0
166.42,199.15,0.0,0,0
167.42,199.15,0.0,0,0
168.42,199.15,0.0,0,0
169.42,199.15,0.0,0,0
170.42,199.15,0.0,0,0
171.42,199.15,0.0,0,0
172.42,199.15,0.0,0,0
173.42,199.15,0.0,0,0
174.42,199.15,0.0,0,0
175.42,199.15,0.0,0,0
176.42,199.15,0.0,0,0
177.42,199.15,0.0,0,0
178.42,199.15,0.0,0,0
179.42,199.15,0.0,0,0
180.42,199.15,0.0,0,0
181.42,199.15,0.0,0,0
182.42,199.15,0.0,0,0
183.42,199.15,0.0,0,0
